id;estimated_start_time;house_id;info;notes;warnings;visible;notes_ext;raw_address;raw_title;route_id;duration
3163;2015-07-27 21:00:00+00;6;;Customer states his plants are dying;;t;"";;;644;02:00:00
2570;2015-07-17 20:45:00+00;1597;;;;f;;;;548;01:00:00
1488;2015-06-26 16:30:00+00;76;"";"";"";t;"";;;79;00:30:00
4140;2015-08-10 19:15:00+00;;;;;f;;;Lunch;833;00:30:00
4610;2015-08-13 18:55:00+00;;;;;f;;;Lunch;901;00:30:00
8506;2015-09-29 22:40:00+00;2339;"* Phone Number: (650) 996-7681
* Dogs: None
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: 
* Debris:  **Put in green bin**
* Additional Access information: 
* Areas/service to exclude: No MOW/EDGE in BACK YARD
* Type of service:(ESSENTIALS/BI-WEEKLY
* First service date:  9/01/2015
* Blower restriction: Use low emissions gas blower (Menlo Park)";t;"";;;1544;01:05:00
2474;2015-07-16 20:00:53+00;199;- $70;"- Customer takes care of veggie bed, we can pull obvious weeds
- Have a small poodle like dog
- Green bin
- Pick –up : Friday";"- The lawn at right side of driveway is maintained by the neighbor 
- Customer takes care of veggie bed
- Monitor hedges and shrubs on property
  - Text me, if you trim any shrubs and hedges or if they need to be trimmed next week (send a photo)
- Monitor lawn areas and plants on property
  - Text me, if you think that plants and lawn do not get sufficiently watered";f;"";;;532;00:45:00
2571;2015-07-17 15:00:00+00;260;;;;t;"";;;548;02:00:00
8509;2015-09-29 15:50:00+00;3097;"* Phone Number: (650) 544-3615
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* **NO DEADHEADING**
* Gate Access Code: 
* Trash Pickup Day: 
* Debris: Put in green bin
* Additional Access information: **Side garden has a wooden door, could be open. I'll show you on the first visit**
* Areas/service to exclude: 
* Type of service: ESSENTIALS, WEEKLY
* First service date: September 29, 2015
* Blower restriction: Use low emissions gas blower (Menlo Park)
* (Annotated Blueprint link) - add if available and keep in Temp Doc for HN clean up)";f;;;;1545;01:20:00
8512;2015-09-29 17:40:00+00;3134;"* Phone Number: (650) 704-3533 Sheila Thomas (Versie's daughter)
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day:
* Debris: Put in green bin
* Additional Access information: 
* Areas/service to exclude: **EXCLUDES BACK YARD while kitchen renovations are being done**
* Type of service: ESSENTIALS, BI-WEEKLY
* First service date: September 29, 2015
* Blower restriction: Use battery operated blower only (Los Altos, Los Gatos, Palo Alto)
* (Annotated Blueprint link) - add if available and keep in Temp Doc for HN clean up)";t;"";;;1545;01:05:00
8510;2015-09-29 17:10:00+00;;;;;f;;;Lunch;1545;00:30:00
8508;2015-09-29 15:00:00+00;3531;"* Phone Number: (650) 906-3775
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* **NO DEADHEADING**
* Gate Access Code: 
* Trash Pickup Day: 
* Debris: Put in green bin
* Additional Access information: 
* Areas/service to exclude: 
* Type of service: ESSENTIALS, WEEKLY
* First service date: September 29, 2015
* Blower restriction: Use battery operated blower only (Los Altos, Los Gatos, Palo Alto)
* (Annotated Blueprint link) - add if available and keep in Temp Doc for HN clean up)";t;"";;;1545;00:45:00
3584;2015-07-31 18:50:31+00;;;;;f;;;Lunch;727;00:30:00
2845;2015-07-22 15:00:00+00;510;;;;t;"";;;597;02:00:00
8516;2015-09-29 19:10:00+00;2725;"* Phone Number: (650) 494-3534
* Dogs: 1 Dog (Adela)
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: 
* Debris: Put in green bin
* Additional Access information: 
* Areas/service to exclude: 
* Type of service: CUSTOM, BI-WEEKLY
* First service date: September 29, 2015
* Blower restriction: Use battery operated blower only (Los Altos, Los Gatos, Palo Alto)
* (Annotated Blueprint link) - add if available and keep in Temp Doc for HN clean up)";t;"";;;1546;01:35:00
8515;2015-09-29 17:10:00+00;1658;"* Phone Number: 650-906-1532
* Dogs: 1 Dog (named Emu)
* Cleanup Required: Will be completed on Sept 1
To get the property maintenance ready at their first maintenance visit.";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* First visit will be a cleanup (Sept. 1)
* Gate Access Code: 
* Trash Pickup Day: ?
* Debris: (Put in green bin/Place on curb/Haul away) ?
* Additional Access information: 
* Areas/service to exclude:
* Type of service: CUSTOM/BI-WEEKLY
* First service date: September 1, 2015
* Blower restriction:  **Use battery operated blower only (Los Altos, Los Gatos, Palo Alto)**";t;"";;;1546;01:30:00
8513;2015-09-29 15:00:00+00;2512;"* Phone Number:  (650) 996-4261
* Dogs: 2 Dogs (names are Sammy & Jax)
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day:
* Debris: **Put in green bin**
* Additional Access information: 
* Areas/service to exclude: No MOW (Customer said he doesn't need grass cut)
* Type of service: ESSENTIALS/WEEKLY
* First service date: September 8, 2015
* Blower restriction: None
(Annotated Blueprint link)";t;"";;;1546;00:45:00
8517;2015-09-29 18:40:00+00;;;;;f;;;Lunch;1546;00:30:00
8518;2015-09-29 20:50:00+00;2399;"* Phone Number:  (650) 644-6152
* Dogs: None
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: TUESDAY
* Debris: Put in green bin
* Additional Access information: Per customer do not get too close to house windows because motion detector running
* Areas/service to exclude: 
* Type of service:  ESSENTIALS/BI-WEEKLY
* First service date: September 15, 2015 
* Blower restriction:  Use battery operated blower only (Los Altos, Los Gatos, Palo Alto)
(Annotated Blueprint link) - add if available and keep in Temp Doc for HN clean up)";t;"";;;1546;01:25:00
2808;2015-07-22 20:35:56+00;284;"- June 9, customer emailed: 
1. The leaf blower blew a lot of dust and dirt into my detached garage and also left a lot of dirt on the pavement in the patio area. Can you ask the gardeners to be careful on cleaning up the dirt so as to not blow dirt into my living spaces and also to carefully clear the dirt away from walkways?

2. We have several bushes around the front door that needs to be trimmed as they are blocking the walkway and are thorny. Can we make sure they are part of the service as they do need regular trimming?

- $54";"- Keep left side neighbor’s Hibiscus and blackberry trimmed to fence line (optional)
- [Pandorea vine](http://www.apeldoorn.groei.nl/fileadmin/Afdelingen/Apeldoorn/Afbeeldingen/Algemeen_tijdloos/Kuipplanten/Planten_m-r/Pandoria/Pandorea_02_jasminoides.jpg)
- [Gelsemium Vine](http://www.onlineplantguide.com/Image%20Library/G/3635.jpg)";"- **Bi-Weekly**
- Be very careful when blowing! Customer complained about dust!

- Customer has two dogs – make sure to lock the gate, so dogs don’t get out
- Does customer have a green bin?
  -  Let me know via text
- Hedge shrubs (June 10)";t;"";;;596;00:50:00
8514;2015-09-29 16:00:00+00;2228;"* Phone Number: (408) 205 - 9456
* Dogs: 
* Cleanup Required:";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code:
 
* Trash Pickup Day: Wednesday 
* Debris: Put in green bin
* Additional Access information: 
* Areas/service to exclude: DEADHEADING  IS NOT INCLUDED
* Type of service: ESSENTIALS - BI-WEEKLY
* First service date: SEP. 15
* Blower restriction: Use battery operated blower only";t;"";;;1546;01:05:00
8524;2015-09-29 18:55:00+00;;;;;f;;;Lunch;1547;00:30:00
8525;2015-09-29 19:25:00+00;70;"* Phone Number: (650) 390-9707
* Dogs: No
* Cleanup Required: Yes";"* Areas to Focus on:
* **We only maintain backyard!**
* Client paid for a cleanup: remove leaf debris, weed planting beds & shape shrubs
* Property still needs a lot of cleaning up, before regular maintenance can start
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: ?
* Debris: Put in green bin
* Additional Access information: None
* Areas/service to exclude: None
* Type of service: CUSTOM, BI-WEEKLY
* First service date: 5/12/2015
* Blower restriction: None
* (Annotated Blueprint link)";f;"";;;1547;00:55:00
8521;2015-09-29 16:45:00+00;52;"* Phone Number: 415.823.2394
* Dogs: Yes
* Cleanup Required: ?";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: ?
* Debris: Haul away
* Additional Access information: Keep gate closed at all times - dog barks but is friendly
* Areas/service to exclude: **Backyard only**
* Type of service: WEEKLY, (ESSENTIALS, CUSTOM)?
* First service date: 5/12/2015
* Blower restriction: ** USE ELECTRIC EQUIPMENT ONLY** (Son is afraid of loud noises)";t;"";;;1547;00:40:00
1325;2015-06-23 15:00:00+00;197;"";"


";"* Use green bin and put any additional debris into bins that owner provides
* Always make sure that gate to back yard is locked! 
* Key is hidden behind water meter, attached to metal pipe (left side of house by gate)
";t;"";;;63;00:45:00
3695;2015-08-03 15:50:00+00;246;;;;t;"";;;740;01:10:00
3728;2015-08-04 15:00:00+00;440;;8am appointment with customer!!;;t;"";;;762;01:00:00
5454;2015-08-24 15:00:00+00;;;;;f;;1110 Blossom Hill Road, San Jose;Weekly Team Meeting @ Whole Foods;1043;00:45:00
31;2015-05-05 15:00:00+00;330;"";"* Use the green bin 
* Pick-up: WED
";Use low emission gas blower in Palo Alto;f;;;;1;01:00:00
8718;2015-10-01 22:40:00+00;600;"* Phone Number: (650) 233-9345
* Dogs: None
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code:
* Trash Pickup Day:
* Debris:  **Put in green bin**
* Additional Access information:
* Areas/service to exclude:
* Type of service: CUSTOM/BI-WEEKLY
* First service date: September 17, 2015
* Blower restriction: None";t;"";;;1574;02:05:00
4588;2015-08-13 17:35:00+00;1201;"- Bi-weekly
-Essentials";"- m/b/h/e
- Monitor hedges and shrubs on property
  - Text me, if you trim any shrubs and hedges or if they need to be trimmed next week (send a photo)
- Monitor lawn areas and plants on property
  - Text me, if you think that plants and lawn do not get sufficiently watered

- Is expecting a lot of work done - and wanted all the tasks finished (Aug. 13)
- Property needs a lot of detail work (deadheading, volunteers)
- July 30 we had a 2 men crew there and customer seems to believe that there should be 2 people there each time)";"- No hand pruning
- No tree care
- Custom
- Date of first service: 7/2/15
- Use battery operated blower only per LOS GATOS";t;"";;;898;01:00:00
8531;2015-09-29 18:35:00+00;;;;;f;;;Lunch;1548;00:30:00
8528;2015-09-29 16:15:00+00;1997;"* Phone Number: (650) 714-4817
* Dogs: ?
* Cleanup Required: No, Customer has decided not to opt for a one time paid cleanup and is ok for it to take several visits until property is maintenance ready";"* Areas to Focus on: **Work on cleanup at each visit**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: ?
* Debris: (Put in green bin/Place on curb/Haul away)?
* Additional Access information: Ring the doorbell if there is open windows or washing outside before you start service
* Areas/service to exclude: N/A
* Type of service: ESSENTIALS, WEEKLY
* First service date: 7/21/2015
* Blower restriction: None
(Annotated Blueprint link) - add if available and keep in Temp Doc for HN clean up)";t;"";;;1548;01:00:00
8529;2015-09-29 17:25:00+00;219;"* Phone Number: 650.963.9977
* Dogs: ?
* Cleanup Required: ?";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: Monday
* Debris: (Put in green bin/Place on curb/Haul away)?
* Additional Access information: 
* Areas/service to exclude: - Trees close to lavender are excluded from service - responsibility of the City of Mt. View
- Customer decided to let backyard go dry
- Customer decided to let grass go ""golden-brown""
* Type of service: WEEKLY, (ESSENTIALS, CUSTOM)?
* First service date: 4/7/2015
* Blower restriction: - Use low emissions gas blower per Mt. View regulations";t;"";;;1548;01:10:00
8530;2015-09-29 19:05:00+00;490;"* Phone Number: ?
* Dogs: ?
* Cleanup Required: ?";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: ?
* Debris: (Put in green bin/Place on curb/Haul away)?
* Additional Access information: 
* Areas/service to exclude: **No Lawn in Back, Client will maintain potted plants and vegetable beds**
* Type of service: WEEKLY, (ESSENTIALS, CUSTOM)?
* First service date: 5/19/15
* Blower restriction: Use battery operated blower only per Los Altos regulation";t;"";;;1548;01:05:00
8527;2015-09-29 15:00:00+00;386;"* Phone Number: (650) 799-7044
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* **Client wants the grass to remain green.**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: ?
* Debris: Put in green bin
* Additional Access information: None
* Areas/service to exclude: None
* Type of service: CUSTOM, WEEKLY
* First service date: 4/28/2015
* Blower restriction: Use battery operated blower only (Los Altos, Los Gatos, Palo Alto)
* (Annotated Blueprint link)";t;"";;;1548;01:10:00
